,day,data_temperature_mean,data_temperature_std,data_humidity_mean,data_humidity_std,data_pm2_5_mean,data_pm2_5_std,data_pm2_5_min,data_pm2_5_max,data_voc_mean,data_voc_std,data_voc_min,data_voc_max,data_co2_mean,data_co2_std,data_co2_min,Target
3377,0,31.54,0.038470768,71.265,1.495229079,65.16666667,2.786873999,61,68,2.363666667,0.813180587,1.711,3.922,599.6666667,60.98415095,560,Boil(Pressure Cooker)
3378,0,31.56333333,0.055377492,71.685,1.832929349,65.66666667,3.559026087,61,71,2.765833333,1.126113745,1.711,4.4,639.8333333,110.7906434,560,Boil(Pressure Cooker)
3379,0,31.58666667,0.062503333,72.08666667,1.974504157,65.66666667,3.559026087,61,71,3.132166667,1.340019465,1.711,4.648,676.1666667,133.9498662,560,Boil(Pressure Cooker)
3380,0,31.615,0.064730209,72.70166667,1.370319914,66.66666667,3.502380146,61,71,3.6735,1.358873614,1.711,5.066,731,143.8582636,560,Boil(Pressure Cooker)
3381,0,31.65166667,0.062423286,73.28333333,0.79926633,67.83333333,2.136976062,65,71,4.309166667,1.130035471,2.294,5.525,789,130.6751698,560,Boil(Pressure Cooker)
3382,0,31.68166667,0.051929439,73.62,0.380263067,68.83333333,1.940790223,66,71,4.901666667,0.719548933,3.922,5.849,847,73.37029372,716,Boil(Pressure Cooker)
3383,0,31.71,0.05138093,73.75166667,0.508032151,69.5,1.378404883,68,71,5.203666667,0.595745136,4.4,5.849,884.5,45.06328883,829,Boil(Pressure Cooker)
3384,0,31.73166667,0.04833908,73.76833333,0.513514037,68.83333333,1.471960152,67,71,5.3605,0.447204987,4.648,5.849,899,36.88902276,832,Boil(Pressure Cooker)
3385,0,31.75666667,0.04226898,73.57166667,0.742709005,68.16666667,2.483277409,64,71,5.441166667,0.317954347,5.066,5.849,913,16.89970414,889,Boil(Pressure Cooker)
3386,0,31.775,0.029495762,73.57166667,0.742709005,68.16666667,2.483277409,64,71,5.292166667,0.607009528,4.172,5.849,898,49.99599984,799,Boil(Pressure Cooker)
3387,0,31.78,0.024494897,73.32666667,0.864931597,68.16666667,2.483277409,64,71,5.051333333,0.762815224,4.08,5.849,876.5,68.97173334,779,Boil(Pressure Cooker)
3388,0,31.78333333,0.018618987,72.98333333,1.012001318,67.16666667,2.316606719,64,70,4.556166667,1.051227933,2.878,5.734,842.6666667,95.22324646,705,Boil(Pressure Cooker)
3389,0,31.77666667,0.025819889,72.705,0.718268752,65.66666667,2.943920293,61,69,4.032,1.12777214,2.589,5.341,797.1666667,103.6868683,668,Boil(Pressure Cooker)
3390,0,31.76833333,0.031885211,72.47666667,0.382709638,64.66666667,3.386246696,61,69,3.544,1.080570775,2.413,5.132,755.6666667,96.16998839,667,Boil(Pressure Cooker)
3391,0,31.75666667,0.025819889,72.495,0.384954543,65,3.405877276,61,69,3.187666667,0.755920807,2.413,4.172,719.6666667,56.31932765,667,Boil(Pressure Cooker)
3392,0,31.75333333,0.019663842,72.47833333,0.367228358,64,2.828427129,61,68,3.2175,0.804508981,2.413,4.351,733.3333333,83.03412953,667,Boil(Pressure Cooker)
3393,0,31.76,0.030331502,72.47833333,0.367228358,62.66666667,2.422120288,60,66,3.492833333,1.293068199,2.413,5.732,757,113.3543118,667,Boil(Pressure Cooker)
3394,0,31.76833333,0.036560452,72.57666667,0.174432413,62.33333333,2.160246905,60,66,3.9685,1.525675031,2.413,5.732,808.6666667,149.7259719,667,Boil(Pressure Cooker)
3440,0,33.245,0.043243497,74.66,1.2674857,160,26.14574535,142,206,6.734166667,0.576442336,6.129,7.489,1321.666667,19.37696227,1300,Boil
3441,0,33.25,0.033466401,73.99166667,2.050935559,144.1666667,20.97061436,111,177,6.450166667,1.100755816,4.45,7.489,1299.333333,63.61655969,1175,Boil
3442,0,33.225,0.081670068,73.85166667,2.207300765,133,17.54992878,110,148,5.799833333,1.641945239,3.223,7.489,1230,170.151697,907,Boil
3443,0,33.17666667,0.128944432,73.64666667,2.135262669,125.6666667,20.90613945,100,148,5.078166667,1.890531186,2.767,7.489,1161.333333,209.114004,900,Boil
3444,0,33.115,0.160093723,73.065,1.747234958,118,22.11786608,96,148,4.414,2.023925888,2.426,7.489,1080.333333,213.6358272,868,Boil
3445,0,33.04333333,0.162316563,72.48333333,1.449960919,110,17.23948955,96,143,3.527666667,1.506206051,2.171,6.129,1009.833333,181.3277879,868,Boil
3446,0,32.975,0.137222447,72.14833333,1.070652449,101.6666667,7.339391439,93,111,2.795833333,0.955591422,1.738,4.45,930.6666667,123.9042641,825,Boil
3447,0,32.91166667,0.09325592,72.47,0.805605362,98.5,6.565059027,92,110,2.3095,0.633665764,1.532,3.223,872.3333333,39.52551918,825,Boil
3448,0,32.87,0.057271284,72.655,0.657685335,94.83333333,4.750438579,88,100,2.027666667,0.510118679,1.532,2.767,858.6666667,39.31751094,825,Boil
3449,0,32.83666667,0.044121046,72.20333333,0.669258296,92,5.966573558,83,100,1.783333333,0.429963564,1.301,2.426,845.3333333,35.91471379,820,Boil
3450,0,32.80833333,0.049564772,71.70333333,1.167864147,88.5,8.6890736,75,100,1.552166667,0.385934407,1.039,2.171,813,76.18136255,674,Boil
3451,0,32.78166667,0.05845226,71.30166667,1.524957923,84.83333333,7.413950815,75,93,1.337166667,0.327073947,0.881,1.738,771.5,81.08945677,660,Boil
3452,0,32.75666667,0.055377492,70.93166667,1.443182825,82,6.899275326,75,92,1.186333333,0.31365565,0.833,1.532,745.3333333,85.57959258,660,Boil
3453,0,32.73166667,0.05492419,70.54,1.186069138,79.33333333,5.125101627,75,88,1.061,0.297748216,0.78,1.532,722.3333333,78.1042039,660,Boil
3454,0,32.695,0.057532599,70.165,0.607873342,77.16666667,3.060501052,75,83,0.926333333,0.212691012,0.724,1.301,699.1666667,60.10130337,660,Boil
3455,0,32.67333333,0.047187569,70.18166667,0.637947229,75.5,1.643167679,73,78,0.835166667,0.114579958,0.724,1.039,679.3333333,14.8548533,660,Boil
3456,0,32.65666667,0.040331956,70.31333333,0.596344419,75.83333333,1.722401431,73,78,0.791666667,0.056585039,0.724,0.881,686.5,20.90693665,660,Boil
3522,0,33.34666667,0.112901137,70.845,1.983499433,90.5,9.669539804,77,102,3.8105,1.259853126,1.885,5.147,853,186.2138556,687,Curry
3523,0,33.4,0.098792712,71.72,1.813427694,86.66666667,8.71014734,77,99,4.385166667,0.955526539,2.776,5.333,905,173.7319775,687,Curry
3524,0,33.45333333,0.079665969,72.20333333,1.384841748,83.5,6.503845018,77,95,4.826666667,0.614403342,3.888,5.425,960.8333333,140.2674826,687,Curry
3525,0,33.49833333,0.071949056,72.43666667,1.035464469,80.83333333,3.371448752,77,85,4.942833333,0.443575661,4.291,5.425,1009.666667,43.47259673,968,Curry
3526,0,33.535,0.073959448,72.21833333,0.894995344,80.16666667,2.714160402,77,85,4.982166667,0.38014335,4.527,5.425,1010.333333,43.30665846,968,Curry
3527,0,33.56333333,0.072018516,71.88666667,1.030391511,79.5,1.516575096,77,81,5.077833333,0.487100982,4.527,5.721,1009.333333,41.11285282,968,Curry
3528,0,33.58333333,0.046332134,71.28333333,2.107791894,78.83333333,2.994439295,73,81,4.980666667,0.583937554,4.293,5.721,981.3333333,95.76986304,800,Curry
3529,0,33.59166667,0.033115958,70.68,1.8089555,77.66666667,4.082482907,72,81,4.580333333,0.981866522,2.931,5.721,945.5,123.922153,784,Curry
3530,0,33.57333333,0.067131711,69.81666667,2.12903421,75.66666667,5.428320798,68,81,4.200666667,1.029214393,2.931,5.721,892.8333333,149.4314782,706,Curry
3531,0,33.54666667,0.084063468,69.49666667,1.961302288,74.66666667,5.240865071,68,81,3.848833333,1.2155128,2.474,5.721,861,147.4801682,706,Curry
3532,0,33.51,0.088317609,68.78666667,1.510584876,73.16666667,4.262237287,68,81,3.512666667,1.268217121,2.474,5.721,815.3333333,136.7474558,706,Curry
3533,0,33.48,0.067527772,68.66166667,1.338886353,71.5,1.870828699,68,73,3.078833333,0.662062057,2.474,4.293,761.8333333,37.10211135,706,Curry
3534,0,33.46,0.05138093,69.21666667,1.418980855,71.33333333,1.751190078,68,73,2.950833333,0.404522146,2.474,3.525,774.8333333,59.84452077,706,Curry
3535,0,33.44166667,0.01602082,69.39666667,1.593005545,72,2.607680966,68,76,3.066666667,0.488496332,2.474,3.626,793.5,77.99166622,706,Curry
3536,0,33.44333333,0.017511901,69.87,1.10277831,72.83333333,1.722401431,71,76,3.0635,0.48793268,2.474,3.626,815.5,66.08101089,729,Curry
3537,0,33.44666667,0.018618987,69.675,1.255113541,72.66666667,1.751190078,71,76,2.9925,0.607268557,2.048,3.626,823.6666667,65.17259138,729,Curry
3538,0,33.45166667,0.007527727,69.61,1.36853206,72,2.607680966,68,76,2.847833333,0.813553788,1.642,3.626,823.6666667,65.17259138,729,Curry
3545,0,33.35666667,0.052788888,66.31666667,1.949150242,68.16666667,1.329160144,67,70,1.6905,0.633171304,0.889,2.484,619.1666667,87.1720521,483,Fry
3546,0,33.33166667,0.083286654,66.055,1.637641597,73.16666667,11.7374046,67,97,1.7045,0.616732924,0.889,2.484,599.8333333,96.63832918,483,Fry
3547,0,33.29833333,0.094533945,65.84833333,1.434481323,89.66666667,39.07770038,67,166,1.6385,0.609044087,0.889,2.484,578,81.78263874,483,Fry
3548,0,33.26166667,0.084715209,65.70666667,1.292666495,114.6666667,63.53791519,67,219,1.458833333,0.447253582,0.889,2.191,556.3333333,53.86155091,483,Fry
3549,0,33.25,0.068410526,65.95666667,1.384191702,250,313.7604182,69,879,1.419166667,0.373863834,0.889,1.953,548.8333333,42.05432994,483,Fry
3550,0,33.25166667,0.071390942,66.18,1.24810256,390.8333333,395.3122395,70,914,1.547166667,0.543574619,0.889,2.374,567,63.03967005,483,Fry
3551,0,33.27333333,0.091360093,66.565,0.459380017,513.8333333,390.3021479,97,914,1.762333333,0.48309033,1.128,2.374,595.6666667,55.90587328,514,Fry
3552,0,33.30833333,0.097655858,66.46166667,0.350109507,643,351.0293435,166,914,1.9355,0.386868841,1.406,2.374,619.5,43.15437405,574,Fry
3553,0,33.35333333,0.094375138,66.66833333,0.665204229,822.3333333,332.9916916,219,1242,2.170666667,0.504298192,1.406,2.944,639,44.88206769,575,Fry
3554,0,33.39666667,0.056450568,66.66333333,0.666923284,1036.833333,276.3131677,808,1506,2.4455,0.450713545,1.953,3.055,672.5,60.01916361,593,Fry
3555,0,33.415,0.037282704,66.835,0.869591858,1227.833333,472.1060968,808,2025,2.634833333,0.440945991,2.167,3.089,702.3333333,57.01111003,655,Fry
3556,0,33.425,0.025884358,66.965,0.786708332,1397.666667,517.7121465,808,2025,2.795333333,0.498519675,2.167,3.337,713.6666667,54.32372103,655,Curry
3557,0,33.42333333,0.028751812,66.86833333,0.939476805,1494.166667,432.8193234,872,2025,2.691833333,0.682381247,1.559,3.337,707.1666667,64.18540852,616,Curry
3558,0,33.41333333,0.041793141,66.87333333,0.937585552,1494.333333,432.5319256,873,2025,2.553666667,0.868457867,1.338,3.337,691.6666667,86.18275156,564,Curry
3559,0,33.38666667,0.055015149,66.61833333,0.826883708,1395.333333,553.0318858,648,2025,2.322333333,0.926604914,1.338,3.337,671,100.1159328,564,Curry
3560,0,33.35166667,0.071110243,66.62333333,0.82582484,1236.833333,643.801341,555,2025,2.075666667,0.888777062,1.338,3.337,635.5,92.94460716,563,Curry
3561,0,33.325,0.070356236,66.66333333,0.90866202,982.8333333,566.6654804,501,1933,1.9445,0.757730493,1.338,3.337,603.6666667,65.50012723,563,Curry
3562,0,33.305,0.052820451,66.98,1.252677133,776.5,325.6192562,501,1387,1.8795,0.61828432,1.338,2.947,605.3333333,69.39932757,563,Curry
3563,0,33.3,0.045166359,67.75,1.540480445,703.6666667,176.467183,501,950,2.179333333,0.831290483,1.338,3.358,638.6666667,111.0687475,563,Curry
3564,0,33.30166667,0.047504386,68.26666667,1.59259118,715.3333333,191.5689606,501,950,2.6165,0.977243624,1.556,3.961,684,128.6203716,563,Curry
3565,0,33.29666667,0.049261209,68.29833333,1.546899049,684.3333333,217.8859029,462,950,2.820166667,0.827957346,1.575,3.961,696.3333333,118.2906026,563,Curry
3566,0,33.295,0.051672043,68.56,1.291541714,674,226.5444769,462,950,2.971666667,0.608674188,2.302,3.961,717.1666667,99.65022161,581,Curry
3567,0,33.28333333,0.066833126,68.16833333,1.694254015,643.6666667,263.5098986,319,950,3.031666667,0.543739153,2.484,3.961,721.5,92.88003015,607,Curry
3568,0,33.24833333,0.102062073,67.85833333,1.736184514,566.6666667,309.0712971,233,950,2.787166667,0.839056712,1.48,3.961,688.6666667,116.4399702,544,Curry
3569,0,33.20333333,0.10764138,67.40833333,1.340722442,437.3333333,277.3104157,174,943,2.500333333,0.89704775,1.48,3.961,647.6666667,105.4261195,544,Curry
3570,0,33.15166667,0.090424923,66.91333333,0.746368988,305.6666667,145.3515279,153,493,2.132833333,0.571597906,1.48,2.778,603.6666667,53.31666406,544,Curry
3571,0,30.48,0.010954451,67.52333333,0.213697606,50.33333333,1.211060151,49,52,0.737666667,0.056645094,0.679,0.835,631.1666667,13.16687764,617,No Activity
3572,0,30.48333333,0.010327955,67.59,0.164316767,49.66666667,1.751190078,47,52,0.7365,0.057542158,0.679,0.835,626.1666667,9.239408351,617,No Activity
3573,0,30.48333333,0.010327955,67.59,0.164316767,49.5,1.760681693,47,52,0.719,0.03180566,0.679,0.767,622.6666667,5.853773712,617,No Activity
3574,0,30.48333333,0.010327955,67.64,0.109544511,49.5,1.760681693,47,52,0.738166667,0.073646226,0.679,0.882,621.1666667,4.622409185,617,No Activity
3575,0,30.48666667,0.008164966,67.49333333,0.375588427,49,1.264911073,47,51,0.848333333,0.279169244,0.679,1.398,622.3333333,7.366591252,617,No Activity
3576,0,30.48833333,0.009831921,67.46,0.346410162,48.83333333,1.329160144,47,51,1.172333333,0.771723958,0.679,2.648,639.8333333,40.83829902,618,No Activity
3577,0,30.5,0.030983867,67.46,0.346410162,48.66666667,1.03279557,47,50,1.790833333,1.469185954,0.697,4.39,670.6666667,75.87006436,620,No Activity
3578,0,30.515,0.044158804,67.50833333,0.393569138,48.83333333,0.752772668,48,50,2.303,1.545268779,0.73,4.39,710.5,102.6075046,620,No Activity
3579,0,30.53666667,0.049261209,67.41,0.453254895,49.33333333,1.505545313,48,52,3.0335,1.68281119,0.882,5.113,754.8333333,112.6577413,621,No Activity
3580,0,30.56333333,0.0608824,67.33833333,0.443504979,49.5,1.516575096,48,52,4.177333333,2.185333811,1.398,7.745,815.3333333,123.372066,637,No Activity
3581,0,30.595,0.064420494,67.44666667,0.341682113,49.33333333,1.632993169,48,52,5.186166667,2.037849397,2.648,7.745,877.6666667,108.8791379,722,No Activity
3582,0,30.63,0.059329588,67.39166667,0.330721434,49.16666667,1.834847865,47,52,6.037666667,1.821028903,3.77,7.757,935.6666667,101.8325423,803,No Activity
3583,0,30.66,0.062289646,67.20666667,0.498865379,48,3.033150181,43,52,6.638333333,1.762291879,3.77,7.994,964.6666667,78.62739133,860,No Activity
3584,0,30.69166667,0.061779177,67.13666667,0.395912448,47.66666667,3.141125067,43,52,7.423666667,1.183185812,5.113,8.482,1001.166667,70.75992274,886,No Activity
3585,0,30.72333333,0.053541261,67.245,0.422646424,46.66666667,2.338090394,43,50,8.165833333,0.767487698,7.451,9.566,1059.666667,96.80426988,977,No Activity
3586,0,30.74833333,0.04708149,67.115,0.539397812,46.16666667,1.722401431,43,48,8.313666667,0.755548719,7.451,9.566,1073.333333,89.49785845,977,No Activity
3587,0,30.76833333,0.036560452,66.77166667,0.868985999,45.83333333,1.471960152,43,47,8.120833333,1.092338852,6.294,9.566,1043.5,133.4657259,832,Boil(Pressure Cooker)
3588,0,30.78166667,0.023166067,66.575,0.85621843,45.5,1.378404883,43,47,7.656833333,1.700042637,4.973,9.566,1003.666667,157.4797341,831,Boil(Pressure Cooker)
3589,0,30.79166667,0.011690452,66.41,0.976667804,45.83333333,0.752772668,45,47,7.21,1.930421612,4.973,9.566,986.8333333,166.064345,831,Boil(Pressure Cooker)
3590,0,30.8,0.010954451,66.115,0.835002994,46.33333333,1.505545313,45,49,6.424,2.243613781,3.766,9.566,924.6666667,192.3909215,706,Boil(Pressure Cooker)
3591,0,30.80166667,0.009831921,65.77166667,0.425272462,46.83333333,1.834847865,45,49,5.415166667,1.879590532,3.513,8.632,829.3333333,141.7147369,665,Boil(Pressure Cooker)
3592,0,30.805,0.012247449,65.78666667,0.453769398,47.66666667,2.804757866,45,52,4.5675,1.140073463,3.513,6.294,766,90.42344829,665,Boil(Pressure Cooker)
3593,0,30.80333333,0.013662601,65.81833333,0.422772595,48.16666667,2.714160402,45,52,4.044666667,0.879479088,3.157,5.313,735.1666667,94.85023282,647,Boil(Pressure Cooker)
3594,0,30.79833333,0.022286019,65.655,0.46543528,48.33333333,2.503331119,45,52,3.683666667,0.866661103,2.807,5.313,698.3333333,93.08633985,610,Boil(Pressure Cooker)
3595,0,30.785,0.038858718,65.50833333,0.649135322,48.33333333,2.503331119,45,52,3.149333333,0.612141378,2.107,3.766,646,52.75225114,562,Boil(Pressure Cooker)
3596,0,30.76833333,0.042150524,65.23,0.855242656,47.83333333,2.63944439,45,52,2.794333333,0.778117643,1.636,3.546,622,52.75225114,562,Boil(Pressure Cooker)
3597,0,30.75,0.048989795,64.985,0.953577475,47.5,2.588435825,45,52,2.422333333,0.891148398,1.281,3.546,598.1666667,61.08491358,522,Boil(Pressure Cooker)
3598,0,30.725,0.044158804,64.495,0.738071812,45.83333333,2.316606719,42,49,2.0025,0.848232928,1.027,3.157,567.8333333,53.45808327,504,Boil(Pressure Cooker)
3599,0,30.705,0.035071356,64.26666667,0.533766491,45.33333333,1.751190078,42,47,1.618,0.735641217,0.85,2.807,543.5,42.27410555,501,Boil(Pressure Cooker)
3600,0,30.68666667,0.028751812,64.10333333,0.314176171,45,1.788854388,42,47,1.292666667,0.497842813,0.85,2.107,524.3333333,30.53304221,495,Boil(Pressure Cooker)
3601,0,30.68,0.023664319,64.10333333,0.314176171,44.66666667,1.966384166,42,47,1.0835,0.318678992,0.85,1.636,511.6666667,27.38369344,486,Boil(Pressure Cooker)
3602,0,30.67333333,0.013662601,64.20166667,0.385819474,44.5,1.870828699,42,47,0.969166667,0.168472451,0.85,1.281,499,13.50555441,486,Boil(Pressure Cooker)
3603,0,30.67166667,0.011690452,64.28333333,0.403815139,44.16666667,1.471960152,42,46,0.89,0.082090194,0.806,1.027,490,13.09961832,468,Boil(Pressure Cooker)
3604,0,30.67166667,0.011690452,64.44666667,0.217776644,45.16666667,1.722401431,43,48,0.804333333,0.150347154,0.513,0.95,481,18.84675038,450,Boil(Pressure Cooker)
3605,0,30.66666667,0.017511901,64.495,0.171318417,45.16666667,1.722401431,43,48,0.738666667,0.203174473,0.456,0.95,471.5,20.99285593,444,Boil(Pressure Cooker)
3606,0,30.665,0.019748418,64.52666667,0.103279556,45.33333333,1.632993169,43,48,0.665333333,0.23037332,0.415,0.95,462.5,20.471932,441,Boil(Pressure Cooker)
3607,0,31.03166667,0.04445972,62.95666667,1.051849165,128.3333333,35.7696333,58,152,4.030333333,1.411841587,2.535,6.028,794.6666667,95.86796476,669,Boil
3608,0,31.055,0.025884358,62.695,0.948509357,139.5,11.94571053,125,152,3.5875,1.023124968,2.535,5.123,777.6666667,92.43736618,669,Boil
3609,0,31.07166667,0.023166067,62.36333333,0.50816008,130.6666667,29.95107121,73,152,3.229,0.704821963,2.535,4.396,753.1666667,80.50941974,669,Boil
3610,0,31.08666667,0.0332666,62.21166667,0.271102687,116.6666667,39.89319073,61,152,2.973666667,0.415700694,2.535,3.545,730.8333333,65.86172384,669,Boil
3611,0,31.10666667,0.047187569,62.22166667,0.279099743,102.3333333,45.71943423,52,152,2.863,0.30747943,2.535,3.371,706.5,31.45631892,669,Boil
3612,0,31.13,0.053665631,62.28166667,0.303408416,84.66666667,43.09369637,46,151,3.005666667,0.323046539,2.555,3.391,724.8333333,39.70096556,669,Boil
3613,0,31.155,0.04929503,62.39166667,0.076267075,66.66666667,30.58539957,43,125,3.1295,0.24985816,2.864,3.391,740.6666667,30.96234272,703,Boil
3614,0,31.18166667,0.050365332,62.37,0.098792712,52.83333333,12.12298093,42,73,3.119166667,0.238915396,2.864,3.391,741.3333333,31.2708597,703,Boil
3615,0,31.20833333,0.04708149,62.46833333,0.246366935,47.5,7.713624312,41,61,3.101,0.25588513,2.863,3.391,743.5,30.52048492,703,Boil
3616,0,31.23166667,0.04070217,62.5,0.238662942,43.83333333,4.622409187,39,52,3.107166667,0.249394801,2.863,3.391,744.8333333,29.17133296,703,Boil
3617,0,31.24833333,0.035449495,62.51666667,0.236276674,42.16666667,2.316606719,39,46,3.057333333,0.322718866,2.582,3.391,743.5,31.55154513,695,Boil
3618,0,31.275,0.04929503,63.23166667,1.773712679,41.83333333,1.722401431,39,44,3.089833333,0.369473905,2.582,3.586,767.6666667,82.75667143,695,Boil
3619,0,31.30666667,0.059217115,63.73333333,1.892751084,41.83333333,1.722401431,39,44,3.253333333,0.615295918,2.582,4.279,783.1666667,90.29820965,695,Boil
3620,0,31.34666667,0.087559504,64.64333333,2.299927535,43.33333333,4.131182239,39,51,3.3845,0.706640715,2.582,4.279,809.5,102.6367381,695,Boil
3621,0,31.38833333,0.102062073,65.685,2.7416692,45.5,5.753259947,39,54,3.635666667,0.750659088,2.582,4.37,841,105.9886786,695,Boil
3622,0,31.435,0.106536379,66.67833333,2.432179407,47.83333333,5.419102019,42,54,3.900166667,0.718946567,2.582,4.488,877,93.88503608,695,Boil
3623,0,31.48666667,0.090258887,67.57333333,1.345743908,51.16666667,7.026141664,43,62,4.174166667,0.317039062,3.586,4.488,914.1666667,29.46466811,857,Boil
3624,0,31.52333333,0.071180522,67.36166667,1.569247166,52.16666667,6.177917666,43,62,4.003333333,0.718864568,2.561,4.488,874.5,94.32231973,691,Boil
3625,0,31.54833333,0.037638633,67.18166667,1.877758415,52.83333333,5.11533642,47,62,3.64,1.033659325,2.099,4.488,839.8333333,132.5268526,649,Boil
3674,0,31.64166667,0.050760877,59.47,0.491609601,50,1.788854388,48,53,0.927,0.37005405,0.624,1.597,506,18.17690843,486,Boil(Pressure Cooker)
3675,0,31.62333333,0.026583203,59.47,0.491609601,50.33333333,1.751190078,48,53,1.070166667,0.566336796,0.624,1.963,518,44.40720662,486,Boil(Pressure Cooker)
3737,0,32.16666667,0.025819889,62.81833333,1.015921585,219.8333333,262.0545109,76,740,2.195333333,0.458264407,1.656,2.958,709.8333333,64.02317289,619,Curry
3738,0,32.19833333,0.083286654,63.27,1.727483719,354.8333333,365.6344714,76,893,2.4715,0.556906006,1.798,3.313,755.6666667,113.4524864,619,Curry
3739,0,32.23,0.103923048,63.67333333,1.476193303,456.8333333,359.9552287,76,893,2.625,0.600589044,1.798,3.313,796.5,125.1251374,619,Curry
